Time,event_type,data.policy_id,data.policy_action,data.policy_name,data.risk_level,data.risk_score,data.rule_id,data.rule_name,data.userid,time,data.decision_decisionCode,data.applicationid,data.applicationname,year,month,day
"Jun 14, 2023 @ 15:25:08.618",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid001,"Jun 14, 2023 @ 15:25:08.618",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,14
"Jun 14, 2023 @ 15:24:41.428",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid001,"Jun 14, 2023 @ 15:24:41.428",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,14
"Jun 14, 2023 @ 00:27:48.226",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,HIGH,450,1634034549916,Adaptive access,userid014,"Jun 14, 2023 @ 00:27:48.226",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,13
"Jun 13, 2023 @ 22:26:56.296",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid001,"Jun 13, 2023 @ 22:26:56.296",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,13
"Jun 13, 2023 @ 22:25:13.552",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid001,"Jun 13, 2023 @ 22:25:13.552",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,13
"Jun 13, 2023 @ 21:45:49.546",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,HIGH,450,1634034549916,Adaptive access,userid014,"Jun 13, 2023 @ 21:45:49.546",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,13
"Jun 13, 2023 @ 21:01:52.401",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid001,"Jun 13, 2023 @ 21:01:52.401",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,13
"Jun 13, 2023 @ 21:00:49.109",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid001,"Jun 13, 2023 @ 21:00:49.109",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,13
"Jun 13, 2023 @ 20:36:36.907",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,150,1658497895297,MyApplication_ISV_USER Allow with MFA,userid002,"Jun 13, 2023 @ 20:36:36.907",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,13
"Jun 13, 2023 @ 20:28:09.670",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,75,1634034549916,Adaptive access,userid001,"Jun 13, 2023 @ 20:28:09.670",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,13
"Jun 13, 2023 @ 20:26:05.698",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid001,"Jun 13, 2023 @ 20:26:05.698",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,13
"Jun 13, 2023 @ 20:21:48.809",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid001,"Jun 13, 2023 @ 20:21:48.809",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,13
"Jun 13, 2023 @ 17:47:18.659",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,150,1634034549916,Adaptive access,userid009,"Jun 13, 2023 @ 17:47:18.659",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,13
"Jun 13, 2023 @ 17:47:02.560",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,150,1658497895297,MyApplication_ISV_USER Allow with MFA,userid009,"Jun 13, 2023 @ 17:47:02.560",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,13
"Jun 13, 2023 @ 01:34:12.243",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,150,1634034549916,Adaptive access,userid014,"Jun 13, 2023 @ 01:34:12.243",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,12
"Jun 13, 2023 @ 01:04:49.670",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,75,1634034549916,Adaptive access,userid002,"Jun 13, 2023 @ 01:04:49.670",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,12
"Jun 13, 2023 @ 01:04:05.898",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,HIGH,450,1658497895297,MyApplication_ISV_USER Allow with MFA,userid002,"Jun 13, 2023 @ 01:04:05.898",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,12
"Jun 13, 2023 @ 00:40:14.074",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,150,1634034549916,Adaptive access,userid014,"Jun 13, 2023 @ 00:40:14.074",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,12
"Jun 12, 2023 @ 23:26:49.337",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid001,"Jun 12, 2023 @ 23:26:49.337",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,12
"Jun 12, 2023 @ 23:26:08.865",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid001,"Jun 12, 2023 @ 23:26:08.865",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,12
"Jun 12, 2023 @ 19:58:18.086",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,150,1634034549916,Adaptive access,userid009,"Jun 12, 2023 @ 19:58:18.086",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,12
"Jun 12, 2023 @ 19:57:39.181",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,150,1658497895297,MyApplication_ISV_USER Allow with MFA,userid009,"Jun 12, 2023 @ 19:57:39.181",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,12
"Jun 12, 2023 @ 19:55:45.828",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,75,1634034549916,Adaptive access,userid002,"Jun 12, 2023 @ 19:55:45.828",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,12
"Jun 12, 2023 @ 19:55:05.167",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,HIGH,450,1658497895297,MyApplication_ISV_USER Allow with MFA,userid002,"Jun 12, 2023 @ 19:55:05.167",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,12
"Jun 12, 2023 @ 18:57:06.104",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid001,"Jun 12, 2023 @ 18:57:06.104",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,12
"Jun 12, 2023 @ 18:56:18.710",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid001,"Jun 12, 2023 @ 18:56:18.710",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,12
"Jun 12, 2023 @ 17:18:07.294",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,HIGH,450,1634034549916,Adaptive access,userid002,"Jun 12, 2023 @ 17:18:07.294",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,12
"Jun 12, 2023 @ 17:17:43.853",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,HIGH,450,1658497895297,MyApplication_ISV_USER Allow with MFA,userid002,"Jun 12, 2023 @ 17:17:43.853",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,12
"Jun 12, 2023 @ 17:15:09.648",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid001,"Jun 12, 2023 @ 17:15:09.648",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,12
"Jun 12, 2023 @ 17:05:10.653",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,100,1658497895297,MyApplication_ISV_USER Allow with MFA,userid001,"Jun 12, 2023 @ 17:05:10.653",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,12
"Jun 12, 2023 @ 15:30:43.929",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,150,1634034549916,Adaptive access,userid009,"Jun 12, 2023 @ 15:30:43.929",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,12
"Jun 12, 2023 @ 15:30:07.679",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,75,1634034549916,Adaptive access,userid002,"Jun 12, 2023 @ 15:30:07.679",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,12
"Jun 12, 2023 @ 15:28:20.755",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,HIGH,450,1658497895297,MyApplication_ISV_USER Allow with MFA,userid002,"Jun 12, 2023 @ 15:28:20.755",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,12
"Jun 12, 2023 @ 15:28:07.090",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,150,1658497895297,MyApplication_ISV_USER Allow with MFA,userid009,"Jun 12, 2023 @ 15:28:07.090",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,12
"Jun 11, 2023 @ 18:58:40.358",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,HIGH,450,1634034549916,Adaptive access,userid002,"Jun 11, 2023 @ 18:58:40.358",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,11
"Jun 11, 2023 @ 18:58:16.922",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,HIGH,450,1658497895297,MyApplication_ISV_USER Allow with MFA,userid002,"Jun 11, 2023 @ 18:58:16.922",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,11
"Jun 11, 2023 @ 18:19:07.251",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,150,1658497895297,MyApplication_ISV_USER Allow with MFA,userid002,"Jun 11, 2023 @ 18:19:07.251",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,11
"Jun 11, 2023 @ 18:13:27.801",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,150,1634034549916,Adaptive access,userid002,"Jun 11, 2023 @ 18:13:27.801",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,11
"Jun 11, 2023 @ 18:12:43.551",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,150,1658497895297,MyApplication_ISV_USER Allow with MFA,userid002,"Jun 11, 2023 @ 18:12:43.551",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,11
"Jun 10, 2023 @ 12:49:19.981",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,75,1634034549916,Adaptive access,userid001,"Jun 10, 2023 @ 12:49:19.981",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,10
"Jun 10, 2023 @ 12:48:41.327",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,150,1658497895297,MyApplication_ISV_USER Allow with MFA,userid001,"Jun 10, 2023 @ 12:48:41.327",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,10
"Jun 10, 2023 @ 12:05:43.187",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,150,1634034549916,Adaptive access,userid003,"Jun 10, 2023 @ 12:05:43.187",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,10
"Jun 10, 2023 @ 12:05:26.608",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,150,1658497895297,MyApplication_ISV_USER Allow with MFA,userid003,"Jun 10, 2023 @ 12:05:26.608",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,10
"Jun 9, 2023 @ 17:20:32.200",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,150,1634034549916,Adaptive access,userid016,"Jun 9, 2023 @ 17:20:32.200",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,9
"Jun 9, 2023 @ 14:14:36.571",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,150,1634034549916,Adaptive access,userid001,"Jun 9, 2023 @ 14:14:36.571",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,9
"Jun 9, 2023 @ 14:14:07.666",adaptive_risk,36318,ACTION_MFA_ALWAYS,MyApplication Secured by Adaptive,LOW,150,1658497895297,MyApplication_ISV_USER Allow with MFA,userid001,"Jun 9, 2023 @ 14:14:07.666",CUSTOM_ATTRIBUTES_DETECTED,5039230433596710000,MyApplication,2023,6,9
"Jun 9, 2023 @ 03:02:21.196",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid011,"Jun 9, 2023 @ 03:02:21.196",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,8
"Jun 9, 2023 @ 00:16:02.126",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid011,"Jun 9, 2023 @ 00:16:02.126",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,8
"Jun 8, 2023 @ 21:40:00.985",adaptive_risk,36318,ACTION_ALLOW,MyApplication Secured by Adaptive,LOW,100,1634034549916,Adaptive access,userid016,"Jun 8, 2023 @ 21:40:00.985",TRUSTEER_OK,5039230433596710000,MyApplication,2023,6,8
